borrower_id,loan_segment,default_flag,Persistent EPS in the Last Four Seasons,Net Income to Stockholder's Equity,Borrowing dependency,ROA(A) before interest and % after tax,Debt ratio %,Interest Expense Ratio,Equity to Liability,Interest Coverage Ratio (Interest expense to EBIT),Retained Earnings to Total Assets,Degree of Financial Leverage (DFL),Net Value Per Share (B),ROA(C) before interest and depreciation before interest,Total income/Total expense,Pre-tax net Interest Rate,Non-industry income and expenditure/revenue,Current Liabilities/Equity,Working Capital to Total Assets,Current Liability to Current Assets,Tax rate (A),Operating Profit Per Share (Yuan ¥),Working Capital/Equity,Inventory/Working Capital,Operating profit per person,Working capitcal Turnover Rate,Current Liability to Assets,Operating Profit Rate,Cash/Total Assets,Operating Funds to Liability,Operating Gross Margin,Total Asset Growth Rate,gst_sentiment,call_sentiment,gst_delay_flag,call_stress_flag,unstructured_risk_score,structured_x_unstructured_risk
MSME01777,MSME,0,0.193722227474709,0.83598791755425,0.370851721045086,0.422535979066725,0.0521510415092058,0.630572183942686,0.0738317701945375,0.565098394753153,0.90941404208479,0.0267787212235271,0.161729383506805,0.38487788231853,0.0020198834722107,0.797200902035168,0.303370563827969,0.327970566566251,0.958312529142135,0.009173142936801,0.0,0.0854979236218549,0.74237263940807,0.277192880791048,0.384557110874924,0.593999400317579,0.0558326846128501,0.998884969270215,0.282098078707303,0.343448764558118,0.596333184392972,4850000000.0,-0.5267,0.0,0,0,0.5317,0.10300210834830276
MSME01778,MSME,0,0.224165642431691,0.840841321481958,0.376721995692075,0.548353685128652,0.146567101006742,0.631237585786496,0.0249056090382744,0.565945908078127,0.934906261160808,0.0269869094050902,0.212928237326703,0.506946814215376,0.0023384487821441,0.797472049346597,0.303629423361988,0.333057065654835,0.723243742496109,0.0629980725300425,0.126227350946452,0.098933311619575,0.729687430617046,0.276639129442178,0.393376450102892,0.593873882136248,0.131721235339226,0.998987806301252,0.0443667260451829,0.343462842780954,0.604599374450482,6830000000.0,-0.296,0.0,0,1,0.574,0.12867107875579062
MSME01779,MSME,0,0.210078472156566,0.839500552193827,0.371568590172295,0.516081552551243,0.0836835263173806,0.63061225188696,0.045818367936467,0.565158395757604,0.926390871275591,0.0267911566924924,0.165437613248494,0.451323550918929,0.0021767766062389,0.79731600130206,0.303599936094808,0.329479289358558,0.906710700042654,0.0162257424979771,0.0,0.090464945851315,0.740933751855806,0.277062434020243,0.386614956694783,0.59410840071327,0.0895445596226608,0.998871681339238,0.0301132560392345,0.318808965851343,0.603777800198908,6880000000.0,0.0,0.0,0,0,0.4,0.0840313888626264
MSME01780,MSME,0,0.218303866880968,0.840556336569489,0.369908943082157,0.542466201482774,0.127278773770294,0.630951288338516,0.0292005849163393,0.565602985424048,0.933575122330707,0.026893419981822,0.174118241961991,0.475600838492663,0.0022599464060219,0.797396377112234,0.303485370810844,0.330883157712374,0.72617698301081,0.0660992721850587,0.0964672537706245,0.103981760442961,0.730151495315406,0.276974860487935,0.399018565839759,0.593905259526922,0.10158189630082,0.998993468115321,0.0695758951860805,0.354265610750508,0.600534743942692,6530000000.0,-0.296,0.8398,0,1,0.448,0.09780013236267367
MSME01781,MSME,0,0.216507516308972,0.840328301345445,0.371701675080466,0.536960313999128,0.142334552710343,0.631304365693621,0.0257484241544464,0.565666320571783,0.936408444269062,0.0269096212785578,0.173612574269942,0.475259591478575,0.0022429185187179,0.797396515452699,0.303538544571334,0.333522523026518,0.826063671914564,0.0304309882890386,0.535884198805547,0.0973047797410634,0.737922776579766,0.277240110207374,0.392268379276814,0.593944097572605,0.144579799133584,0.998968278820078,0.0478704193091563,0.343009878075199,0.60230761469609,5930000000.0,-0.296,0.5903,0,0,0.3855,0.0834636475371087
MSME01782,MSME,0,0.22388200813085,0.841338866622911,0.374377911931342,0.562309201918884,0.137981074462618,0.630769783975562,0.0266699134722247,0.565395362677079,0.937921195075656,0.0268433064283373,0.173696852218617,0.506605567201287,0.0023122114608092,0.79744977653173,0.303507607110685,0.333230365334367,0.871386736932677,0.0247091545405134,0.0,0.104307466818663,0.741264691932074,0.277293335531509,0.397853960787861,0.594009153215675,0.142718827524164,0.999027438999731,0.207601499164108,0.338720728161614,0.609334236584557,0.0001039850746895,-0.5267,0.6319,0,1,0.5369,0.12020225016545337
MSME01783,MSME,0,0.217452963978444,0.840485434454601,0.370595616473899,0.544265154819014,0.058016144148502,0.630729373570225,0.0664673489826702,0.565264110066027,0.934108444417616,0.0268138024405622,0.181534701445367,0.488031979720177,0.0022906157827606,0.797460567088001,0.303463859607737,0.328236366534134,0.854235778687676,0.0168085788899666,0.336268853122786,0.102271801970524,0.737262481621978,0.27704437434461,0.403179484860134,0.594032011871359,0.062563088356019,0.999057481278461,0.0483549830673772,0.337281649561217,0.609492786001528,6550000000.0,0.0,0.6319,0,1,0.4052,0.08811194100406551
MSME01784,MSME,0,0.223598373830008,0.841268689252503,0.378280990330654,0.561927605756651,0.154881035160383,0.631966342926809,0.0233751910461555,0.566703207030416,0.935566155354017,0.0272583793122304,0.174413214782352,0.504168088529225,0.0022614549395171,0.797431238909418,0.303425912878661,0.334448211786472,0.844395772666121,0.0283156874413226,0.21611499139589,0.116440029313574,0.740034979164265,0.27730728634463,0.396372764071369,0.593962886072681,0.149662756341831,0.999050895086585,0.0814218567882461,0.34790828953874,0.61373758630133,6720000000.0,-0.5267,0.5903,0,0,0.4431,0.09907643944407654
MSME01785,MSME,0,0.224449276732533,0.841654868946645,0.36963718146295,0.581825119930222,0.0136348520119721,0.630688620703826,0.240573892590709,0.565289352296201,0.945609382396672,0.0268193540254768,0.177278665037293,0.500999366255545,0.0023749508274683,0.797673334723194,0.303598727600251,0.326674959245225,0.899539505739779,0.0045437757589621,0.0,0.10324892109763,0.7383984293446,0.276974860487935,0.394948101580697,0.594166153789056,0.0180000487373418,0.999170602012601,0.465188538210356,0.377718870464826,0.63911990659998,484000000.0,-0.296,0.5903,0,0,0.3855,0.08652519618039148
MSME01786,MSME,0,0.218492956414862,0.840546034989311,0.377945482158794,0.544646750981247,0.162953109411373,0.632171134641991,0.0220331066669345,0.567062788494121,0.934602335522303,0.0274332089517932,0.179596308625848,0.480427046263345,0.0022588277861237,0.79740426251874,0.303510024099798,0.335076491200057,0.843959066266794,0.0285459647322713,0.122583257414718,0.100806123279863,0.740481711117204,0.277337767828123,0.394156622419213,0.593980304460825,0.1519153232582,0.998988268490156,0.0902710979400121,0.329401294161387,0.60457054728376,8160000000.0,-0.5267,0.6319,0,1,0.5369,0.11730886829913942
MSME01787,MSME,0,0.239292805143235,0.842835860994667,0.373108572681135,0.615623637156563,0.0848625933428062,0.6307160175888,0.0451552827336914,0.565284234618451,0.949752755908032,0.0268182238714563,0.18355737221356,0.559206356944377,0.0028411228122363,0.797772663177075,0.303503256530282,0.328976371198866,0.776798036111624,0.0347580339552006,0.0,0.1130201123687,0.733440783962763,0.277734827176677,0.400115329820673,0.593962767104877,0.0754771695975111,0.999299206075011,0.035083397162303,0.362929623418771,0.624900906614393,9120000000.0,-0.5267,0.8398,0,1,0.5057,0.12101037156093396
MSME01788,MSME,0,0.211307554126879,0.839651365701076,0.369639418184096,0.527365896205844,0.199322792272576,0.627907836878947,0.017313570700481,0.56050984659742,0.930497565395307,0.0262840655995272,0.179596308625848,0.467264661434212,0.0022184416162257,0.797375487702017,0.303496005562942,0.342578765530117,0.768330290524068,0.0440545028544035,0.0,0.103086067909779,0.734154179011345,0.27756046539978,0.395230772709799,0.593919032023373,0.204527104664519,0.998970820859047,0.110234580796098,0.340077047841165,0.598271811355021,8570000000.0,-0.5267,0.5903,0,0,0.4431,0.09363037723362008
MSME01789,MSME,0,0.25905266143519,0.843498288150763,0.369677442443573,0.670191888355866,0.0806300450464068,0.63061225188696,0.0476365377010388,0.565158539271972,0.949297497347146,0.0267911867910724,0.210315620917787,0.612440891142202,0.0025677479575734,0.797574006269313,0.303536369281132,0.329292569177004,0.920222755526163,0.0148727689588459,0.112359550561798,0.137285237358521,0.741575093220512,0.277152790643856,0.431684041518735,0.594002042364984,0.0856985643505467,0.999117450288695,0.0289210233303782,0.33791260839647,0.609730610126984,0.0002339060645412,0.0,0.0,0,0,0.4,0.10362106457407601
MSME01790,MSME,0,0.223692918596956,0.841052013675594,0.370799158098161,0.562254688181422,0.0601324182967016,0.630626977712634,0.0641418061690352,0.565179588781998,0.939507095459825,0.0267956201136638,0.186844212211875,0.498756885877249,0.002337104594152,0.797456693554981,0.303615404825132,0.328233206667046,0.81912032173015,0.0214945769779496,0.0205486385261666,0.097956192492468,0.735483380951227,0.277268096315191,0.393048551593135,0.593962652840495,0.0619112315122517,0.99898168229828,0.0753564144659866,0.338036670679781,0.603936349615878,7530000000.0,-0.296,0.6319,0,1,0.4792,0.10719364659166132
MSME01791,MSME,0,0.223031105228326,0.841511991610487,0.384121069242177,0.555113388573921,0.215134383408411,0.632125587320722,0.015750314687819,0.567504311831894,0.926400622827776,0.0277117400141307,0.166870338375964,0.501145614975869,0.0022764014918171,0.79740011230479,0.303493346874918,0.346548719140505,0.762691900503082,0.0454541260879924,0.0,0.106831691230356,0.733739810097753,0.279397884928817,0.392901562606002,0.593920478870453,0.21329214027409,0.998992774831965,0.0428811065843976,0.33910048023634,0.601305870652503,8030000000.0,-0.296,0.5903,0,0,0.3855,0.08597849106551968
MSME01792,MSME,0,0.228609246478207,0.841433853973563,0.38213038742247,0.54917139119058,0.219246001753484,0.631563266256627,0.015380983322488,0.566190287869258,0.935841668142426,0.0270632986966343,0.192027306055371,0.484668259152732,0.0022995748029112,0.797401634049905,0.303502289734636,0.347767218805207,0.807134677320059,0.0372953917525958,0.268954347606033,0.121977037700513,0.740822035426739,0.277393723654069,0.403914429795798,0.593933050183473,0.214853142939943,0.998989770604092,0.114746264580481,0.339339534893408,0.597536718603612,7940000000.0,-0.296,0.5903,0,0,0.3855,0.08812886451734879
MSME01793,MSME,0,0.245627304528694,0.842643252879656,0.370050974874911,0.579917139119058,0.150678719351815,0.630630059862194,0.0241291602076887,0.565178606056054,0.949775215673354,0.0267954123106663,0.20386835784417,0.523131672597865,0.0024197443470022,0.797489203564259,0.303584709063395,0.334600455300195,0.736226696532024,0.0538819271716171,0.231804838546412,0.119208533507043,0.730716018541091,0.276842072198016,0.415289116030845,0.593907465628403,0.156920428318168,0.999023510394051,0.0780461372990583,0.347885395435535,0.603273324781274,7110000000.0,0.0,0.5903,1,0,0.4115,0.10107563581355758
MSME01794,MSME,0,0.240994610948284,0.84332208421201,0.36963718146295,0.637865242040994,0.112313692293739,0.63061225188696,0.0335045374858971,0.565158395757604,0.94570304314689,0.0267911566924924,0.179343474779824,0.564178813435382,0.0023748842242073,0.797534717577249,0.303515099776936,0.331208812309985,0.907449808016399,0.0193049848127078,0.0,0.119208533507043,0.742374309937318,0.277083179035231,0.406334094660908,0.594004685646956,0.118179178539075,0.999094687485195,0.630840263153749,0.353549610508953,0.616757232015451,0.0001875787100304,-0.5267,0.8398,0,1,0.5057,0.12187097475654723
MSME01795,MSME,0,0.186820459487567,0.836458096630067,0.371817984580044,0.443251199302224,0.0859811953925688,0.630520472322297,0.0445495247693902,0.565042000715209,0.913259554378453,0.0267672972040182,0.176393746576208,0.39638278165066,0.0020068954442707,0.796815485499637,0.303090676488666,0.329370932692122,0.764650046798322,0.0407985195374262,0.0,0.0801237684227669,0.732739752846326,0.277972979211369,0.388842405192103,0.593935630419849,0.085675858543472,0.998696973933701,0.0384218763293582,0.330658038480222,0.588578676544776,5740000000.0,-0.5267,0.8525,0,1,0.5038,0.09412014748983627
MSME01796,MSME,0,0.235700103999244,0.842636239935237,0.378206060172272,0.569777583951156,0.186625147383378,0.63101327379077,0.0187593996653188,0.565598863794948,0.93826298185829,0.0268923811242914,0.178753529139101,0.511626773265734,0.0023577501465959,0.797460428747536,0.30351582487367,0.33829977811528,0.785577637917503,0.039282030178657,0.256706144346594,0.121325624949108,0.735814755882456,0.277633144722575,0.403190791705298,0.593930900111017,0.170646632519631,0.99903252307767,0.0426135426216837,0.341394156877259,0.603770593407227,6490000000.0,0.0,-0.6249,1,1,0.6937,0.16350516214427555
MSME01797,MSME,0,0.239765528977971,0.842907883583513,0.374361136522749,0.600305276929786,0.143634549687094,0.630735880330407,0.02548680736378,0.565299045356083,0.941925822150374,0.0268215010480085,0.182588175803801,0.546190220835568,0.0024083906191473,0.797473294410782,0.303529118313792,0.333632596939873,0.892329398545697,0.0230026024847465,0.229780342139893,0.122547023857992,0.743285347107541,0.277177839333354,0.402274937247009,0.593966474893015,0.145533534570183,0.999036798325027,0.178556377963329,0.338042548050873,0.603417460614884,0.0001170214329156,-0.5267,0.8255,0,0,0.4078,0.09777638271721657
MSME01798,MSME,0,0.202798525101636,0.836349888742262,0.373028050719889,0.481247274313127,0.223206457659401,0.630407802632841,0.0150352378675858,0.564977621881583,0.904148484577606,0.0267545574246921,0.145969407104631,0.402232730463608,0.0021823590431095,0.796907205227942,0.303316664970746,0.345148586708603,0.740396630620574,0.0516514486742763,0.0,0.0828108460223109,0.73024574454727,0.276663355172171,0.388491892992017,0.593891019524537,0.179188135874046,0.998665545088261,0.120905320728653,0.341815030203125,0.654722610588218,0.0002444558581426,-0.296,0.6319,0,1,0.4792,0.09718105322870398
MSME01799,MSME,0,0.22454382149948,0.841399061842897,0.374491984709774,0.563672045355429,0.163497294192339,0.631190326159916,0.0219499432413335,0.565829731434392,0.934797896207431,0.0269535923640884,0.173991825038979,0.504606834690196,0.0022681357334885,0.797417404862916,0.303533710593107,0.33614049423916,0.857795873899885,0.0282020497495763,0.207409656847859,0.104796026382216,0.741788629375634,0.277172846612014,0.393749575993306,0.593953845641566,0.169436461957607,0.998988037395704,0.0866183631574175,0.328998549625209,0.605997492036495,0.0001283839871225,-0.5267,0.8525,0,1,0.5038,0.11312517727143802
MSME01800,MSME,0,0.232958305757776,0.841983367974533,0.370346222066149,0.567924116877453,0.164948453608247,0.630737250174655,0.021721940271718,0.565301754581807,0.937533802190159,0.0268221026634818,0.187855547595972,0.505240579144932,0.0023745564581716,0.797416851501056,0.303531051905083,0.335911645866452,0.848174483002029,0.0289043815652636,0.221581131693491,0.113834378307955,0.741002377623054,0.277043803571285,0.400352773569119,0.593939036791996,0.163730049879439,0.998988730679059,0.197304953504905,0.348732809295039,0.597688061228902,9090000000.0,-0.296,0.0,0,0,0.474,0.11042223692918582
MSME01801,MSME,0,0.247518199867637,0.843763209293419,0.370253398138601,0.658907544701265,0.0555068476584938,0.630624922946261,0.0694406070855055,0.565173277039067,0.952914313230979,0.0267942868729565,0.184147317854283,0.626919514454249,0.00273036353961,0.798162783288417,0.304600327888743,0.327715326359969,0.824058845763252,0.0175343140724742,0.209434153254378,0.102923214721928,0.735667119959569,0.277036279195804,0.39515162479365,0.594028188276162,0.0472246029990558,0.99910046484649,0.0997808711690842,0.320829692566068,0.619315643062022,9350000000.0,-0.296,0.5903,0,0,0.3855,0.09541826604897408
MSME01802,MSME,0,0.225961993003687,0.841391466359634,0.373845572298656,0.568687309201919,0.112071832391087,0.6310745743209,0.0335845044395127,0.565708647227705,0.937361642961141,0.0269207034231308,0.180902616830306,0.514795495539414,0.0024308262203269,0.797590883806045,0.303582292074282,0.329900433217843,0.771222694612756,0.0382040974991309,0.185848770118433,0.105447439133621,0.733293520696922,0.277540077369191,0.394529748309627,0.593946475174873,0.0875350160634037,0.999109708624561,0.0343951857036813,0.343772735873216,0.613449314634111,8360000000.0,-0.296,0.0,0,0,0.474,0.10710598468374763
MSME01803,MSME,0,0.242412782452491,0.842831573920406,0.36963718146295,0.695159180113389,0.0535417359494513,0.630617046341831,0.0719358312191708,0.565165689601663,0.947643865314966,0.0267926885920706,0.191015970671274,0.644079364305562,0.0023907548996879,0.797694085792946,0.303037019330354,0.328029461500281,0.89405480595672,0.0125624343570585,0.0,0.140786580897321,0.739180127523555,0.277046030608571,0.492243504217453,0.594063034329726,0.0573338801562719,0.999456581396665,0.129892288696239,0.385943139981569,0.636893007970712,0.0043435053354193,-0.6808,0.0,0,0,0.5702,0.13822376855441038
MSME01804,MSME,0,0.252529072515836,0.843300773581198,0.369855261774659,0.636120802442215,0.0587417238564561,0.63061225188696,0.0656544076092308,0.565158535917109,0.949975650119923,0.0267911860883284,0.203446968100796,0.597621020816068,0.0025854583512991,0.797770034708239,0.303585434160129,0.327986891995751,0.818607605224029,0.0201404006891077,0.211762324121875,0.133783893819722,0.735436046193018,0.276974860487935,0.398611519413853,0.59397504031285,0.0548146263131612,0.999257840168144,0.0314764952315624,0.42321923108811,0.623711785987114,8230000000.0,0.0,0.5903,0,0,0.3115,0.07866280608868291
MSME01805,MSME,0,0.182565944974946,0.833049958109841,0.37528154727422,0.3430004361099,0.122411343229434,0.630592731606416,0.0304870899026519,0.565129721761563,0.88328261049139,0.0267851771438552,0.155998482996924,0.357285623750792,0.0020153690437863,0.795253068287759,0.304769033728841,0.331413314664591,0.707732465677034,0.0822628047185352,0.0,0.0575686019053823,0.728900224914796,0.276797985976209,0.387881323353158,0.593748158800195,0.116271873735779,0.996589623628021,0.0627935981327931,0.302468563022506,0.573285864598798,0.0001184055400852,-0.5267,0.5903,0,0,0.4431,0.08089497021839857
MSME01806,MSME,0,0.202609435567741,0.835499135414664,0.37326626152191,0.412668992586132,0.0943253620340418,0.630565334721442,0.040414399804106,0.565102875289105,0.880898611630843,0.0267796397142133,0.156293455817285,0.461122215180617,0.0019619602319628,0.796282459687934,0.30267447096338,0.328879993197571,0.812788623063296,0.0240818995791266,0.0,0.0849279374643759,0.735698335977256,0.277065160266435,0.383720404332783,0.594080656391419,0.0696242263428655,0.998450742795342,0.0349434770140016,0.335346001772965,0.593054094178354,7230000000.0,-0.296,0.8398,0,1,0.448,0.09076902713434797
MSME01807,MSME,0,0.194478585610286,0.836253713306393,0.370006240451997,0.393807239424335,0.0418417631586903,0.630513280639991,0.0912744174215836,0.565011527141019,0.889649789501147,0.0267612274315005,0.159032489149214,0.353190659581729,0.0021123906784007,0.796286609901885,0.304290228185525,0.32754483670103,0.947434454583914,0.0079184387723838,0.0,0.0717368292484325,0.741425950631837,0.277044612013393,0.384104837068361,0.594413274914223,0.0443852662709696,0.997681891554307,0.0401715929089351,0.249281775517388,0.648517562951325,9840000000.0,-0.296,0.8398,0,1,0.448,0.08712640635340813
MSME01808,MSME,0,0.235700103999244,0.842447738671302,0.36963718146295,0.616550370693415,0.0539347582912598,0.63061225188696,0.0714443676939869,0.565158395757604,0.946111887517369,0.0267911566924924,0.183304538367536,0.557110125286404,0.0023846491062227,0.797527247192138,0.303544103646294,0.327785768150179,0.91495724850654,0.0101135713286919,0.0844215001518372,0.11375295171403,0.740251002863573,0.277117954478562,0.399233395897877,0.59399939039169,0.0497132628692939,0.999074582267891,0.451998950848053,0.360029073625996,0.613672725176206,0.0001020939980333,0.0,0.5903,0,0,0.3115,0.0734205823957645
MSME01809,MSME,0,0.215183889571712,0.840279177935925,0.36963718146295,0.538432184910597,0.0470417510656952,0.63061225188696,0.081619556125867,0.565158395757604,0.922722084896999,0.0267911566924924,0.173991825038979,0.530249110320285,0.0022526111630717,0.797414223032221,0.303588092848153,0.327502733889979,0.921106400051406,0.0085670341170183,0.0,0.0951062617050729,0.740324778067476,0.276974872127755,0.3918952533864,0.594133876087409,0.0421377912372153,0.998959381683685,0.131380313929746,0.376574284613687,0.615301460095995,7200000000.0,-0.296,0.0,0,0,0.474,0.10199716365699148
MSME01810,MSME,0,0.247140020799849,0.843812075886003,0.377659181852139,0.650076319232447,0.161532182483297,0.630724236654292,0.0222624720043631,0.565285375332342,0.943719501342186,0.0268184755742927,0.18212464708609,0.603129722614927,0.0032186048281301,0.797456831895446,0.303527426421413,0.333963183538081,0.858743760846377,0.0253153935689085,0.231804838546412,0.131259669408029,0.741732091199401,0.277725784513138,0.424221523710454,0.593942544184364,0.134306368525548,0.999023972582954,0.15460405500439,0.312702766236868,0.597817783479151,0.0009433816960228,-0.5267,0.5903,0,0,0.4431,0.1095077432164131
MSME01811,MSME,0,0.226623806372317,0.841438218964692,0.374885647631424,0.574792847797645,0.108534631314811,0.631202312297092,0.0347707715533548,0.56582988021133,0.929536685046984,0.0269536338967894,0.182714592726813,0.522449178569687,0.0024347770219896,0.797596417424646,0.30327340086562,0.328353470259257,0.820683952222786,0.019193149346449,0.0,0.110170181581304,0.736498483428143,0.277141236824186,0.397526062278103,0.594065572810459,0.0520963734094192,0.99926188432105,0.193774907481117,0.336692566711709,0.62063448593955,0.000113681872012,0.0,0.5903,0,0,0.3115,0.07059331568497675
MSME01812,MSME,0,0.205256689042261,0.838484316685388,0.371907453425874,0.490950719581334,0.107990446533845,0.630546499363023,0.0349628254400751,0.565059891330966,0.923503662908366,0.0267708942326705,0.162993552736926,0.459903475844586,0.002000324888414,0.797226218340266,0.30349383027274,0.330290546006428,0.828737607910106,0.0255489193066569,0.0,0.0885107075971012,0.73700969583952,0.277329508536425,0.390968092082947,0.594007120051805,0.09885180202536,0.998847300874577,0.0350776499758009,0.330847423381066,0.594841378515113,8420000000.0,0.0,0.9156,0,1,0.3627,0.07444660111562806
MSME01813,MSME,0,0.237307365037345,0.843557683576154,0.373421713641539,0.625381596162233,0.114762523808084,0.630683141326831,0.0327275564662043,0.565204407965862,0.932185488396094,0.0268008954049844,0.168008090683073,0.568322527177887,0.0025171815084145,0.797754955597553,0.303575041106942,0.330681277486473,0.783145344292396,0.0357792110184285,0.0983905253568175,0.115381483592541,0.734118998477519,0.277264401243612,0.394880260509713,0.593953070177192,0.104378293289506,0.999250214051236,0.106143614567701,0.358895615048842,0.628338546245982,0.0001015467928732,-0.296,0.5903,0,0,0.3855,0.0914819892218965
MSME01814,MSME,0,0.215372979105606,0.840150403405783,0.379194690918689,0.539358918447449,0.214348338724794,0.634506376624978,0.0158233218907423,0.569650083057167,0.922627942220801,0.0354662171111106,0.168008090683073,0.489201969482767,0.0022324030643216,0.797381298001547,0.303463859607737,0.345206422881364,0.767353358008902,0.0442079685071977,0.0,0.11098444752056,0.734412429113754,0.279239193358841,0.3976843581104,0.593920392113203,0.201128841893392,0.998991041623577,0.129488807049752,0.34760716649684,0.601457213277793,8770000000.0,-0.5267,0.8525,0,1,0.5038,0.1085049068734043
MSME01815,MSME,0,0.201285808830481,0.837030825814715,0.391037011024799,0.505560401221108,0.202890225836684,0.629174942809003,0.0169424344034541,0.562852257555377,0.915675277965018,0.0264593615314236,0.153891534280056,0.494125676400332,0.0020520704219819,0.797126059843595,0.303341801657523,0.334120004037831,0.717145891649355,0.0794929249194155,0.0,0.0885921341910268,0.727575984576347,0.276777372361308,0.388390131385541,0.593848102005481,0.0953283769757175,0.998836323888118,0.0056611990549107,0.346116176498868,0.59720520618631,5440000000.0,-0.296,0.5903,0,0,0.3855,0.07759567930415043
MSME01816,MSME,0,0.205351233809209,0.838985361807928,0.375450419720723,0.515645442651548,0.151494996523264,0.629349597950713,0.0239767762631849,0.563119310526588,0.922343429027323,0.0264867146511248,0.162108634275842,0.466484668259153,0.0021794249061019,0.797332187136467,0.303530085109438,0.331913282522707,0.83745093810758,0.0251333164482694,0.0,0.0898135330999104,0.739260925290856,0.277439130684534,0.384952850455666,0.593974997648492,0.106192427619495,0.998918477965722,0.173315206033625,0.355580328467469,0.60140676573603,6630000000.0,-0.5267,0.6319,0,1,0.5369,0.11025307743216432
MSME01817,MSME,0,0.227569254041789,0.84188439011886,0.36963718146295,0.582315743567379,0.074432385040965,0.63061225188696,0.0517151693976593,0.565158395757604,0.9343517727152,0.0267911566924924,0.173191184526569,0.533417832593965,0.0024259584972428,0.797585903549304,0.303532743797462,0.328754729773755,0.834373743922358,0.0210374463371822,0.155886223301954,0.108623076296719,0.73655614583932,0.27704146304919,0.408154496732322,0.59399417587914,0.0729239372954457,0.999129236105735,0.161375319855196,0.362849176798068,0.616396892431427,6750000000.0,0.0,0.6319,0,1,0.4052,0.0922110617377329
MSME01818,MSME,0,0.183795026945259,0.835235185292594,0.371653585575833,0.41735717400785,0.0989207001844182,0.630490335748825,0.0384249654576423,0.565001575064347,0.908457214686245,0.0267592605840864,0.166912477350301,0.385365378052942,0.0019548598206733,0.796833331419624,0.303011399245754,0.329852040978541,0.807331972461744,0.028587651209441,0.0,0.0828922726162365,0.735446451020608,0.277434859158626,0.387949164424142,0.593986726894765,0.0925496007150998,0.99874977901593,0.0413084996251972,0.340509068737161,0.591922627884518,622000000.0,-0.5267,0.8398,0,1,0.5057,0.09294514512621749
MSME01819,MSME,0,0.222936560461378,0.841161642899375,0.379195809279261,0.557021369385085,0.174411222299483,0.631884152271887,0.0203413066095638,0.566475901143924,0.934868814186729,0.0271652919314689,0.175298133243437,0.496904402086482,0.0022820746527505,0.797410349499201,0.303522350744276,0.336628653405334,0.836262956887215,0.0303708771958248,0.316023889057597,0.106587411448579,0.740504970688582,0.277379081039539,0.398950724768775,0.59394356514792,0.163277446303865,0.998987459659575,0.04518428988015,0.349616827933997,0.599778030816241,8540000000.0,-0.6808,0.0,0,0,0.5702,0.12711842677507773
MSME01820,MSME,0,0.215656613406448,0.840233621825225,0.377079871075393,0.540558220671609,0.136560147534541,0.633287900165751,0.0269818598103528,0.569132178120105,0.936693156913094,0.0307339539507694,0.175508828115124,0.480085799249257,0.0022437344718145,0.797388076684333,0.303430263459064,0.332710648680427,0.794813589184016,0.0351993300308191,0.0,0.100154710528459,0.735312072745407,0.277100336117598,0.394258384025689,0.593966363338393,0.133364342408806,0.999012995596495,0.0495467490857055,0.333932234682758,0.608534282708024,7560000000.0,-0.2732,-0.8689,1,1,0.7986,0.17222337146638939
MSME01821,MSME,0,0.216034792474237,0.840239768525193,0.371813511137753,0.536633231574357,0.082141669437978,0.631266010054657,0.0467155471696628,0.565633746660861,0.932448319585979,0.0269012326208488,0.168513758375121,0.482425778774436,0.0022482820897131,0.797409104435016,0.303507848809597,0.327777340034501,0.839459882217818,0.0146340974001085,0.538920943415325,0.0984447520560215,0.737013739121627,0.277286899330098,0.392935483141494,0.593977828705043,0.0436772453279849,0.998993352568095,0.059844956976789,0.350508437784873,0.60321567044783,5850000000.0,0.0,0.9209,0,1,0.3619,0.07818299139642637
MSME01822,MSME,0,0.20431124137279,0.83897864136049,0.376405499649953,0.50888573920628,0.116243915711824,0.630095135683073,0.032266599315174,0.560010624317048,0.927349799744168,0.0262571277106719,0.187897686570309,0.512894262175206,0.0019654288249299,0.797322088282521,0.303450324468703,0.327787754742722,0.750676707365348,0.0480695453119662,0.0,0.094699128735445,0.73192636787094,0.276974860487935,0.391635195947627,0.593915117285448,0.0369371192279588,0.99894828915,0.0181541620990744,0.353828787272636,0.603114775364303,6620000000.0,-0.7783,0.6319,0,1,0.5998,0.12254588257539945
MSME01823,MSME,0,0.200056726860168,0.838155207171491,0.382827126059367,0.504415612734409,0.198536747588959,0.630396843878851,0.0173973523981457,0.564916913937253,0.928608811591666,0.026742828655211,0.175213855294762,0.432847462584702,0.0021472635584998,0.797337444074138,0.303517033368227,0.342609920675035,0.832265654047694,0.0334410029599142,0.0,0.0807751811741715,0.74209565044267,0.277512838659867,0.384376201352299,0.593946239839702,0.206547439674967,0.998928992763277,0.0273787591655068,0.316584294546047,0.596563801726747,0.0001038965562077,-0.5267,0.8525,0,1,0.5038,0.10078857899215266
